Time(ms),MCB1,MCB2,DATA1,DATA2
2613.0,-4.470588235294118,-55.27843137254902,-9.18692810457516,-49.918954248366
2623.0,-6.721568627450981,-52.384313725490195,-11.3307189542484,-47.4535947712418
2633.0,-9.294117647058822,-49.490196078431374,-13.6888888888889,-45.0954248366013
2643.0,-12.188235294117646,-47.23921568627451,-16.0470588235294,-42.6300653594771
2653.0,-14.439215686274508,-44.023529411764706,-18.083660130719,-40.4862745098039
2661.0,-17.011764705882353,-41.450980392156865,-20.1202614379085,-38.4496732026144
2671.0,-19.262745098039215,-39.52156862745098,-22.2640522875817,-36.5202614379085
2680.0,-21.51372549019608,-37.27058823529412,-24.4078431372549,-34.5908496732026
2690.0,-23.443137254901963,-35.34117647058824,-26.3372549019608,-32.6614379084967
2700.0,-25.372549019607845,-33.733333333333334,-28.159477124183,-30.7320261437908
2711.0,-27.301960784313728,-31.482352941176472,-30.1960784313725,-28.9098039215686
2720.0,-29.23137254901961,-29.55294117647059,-32.1254901960784,-26.8732026143791
2731.0,-31.160784313725493,-28.266666666666666,-33.6261437908497,-24.9437908496732
2740.0,-32.76862745098039,-26.015686274509804,-36.0915032679739,-23.2287581699347
2750.0,-35.01960784313726,-24.4078431372549,-37.8065359477124,-21.5137254901961
2761.0,-36.949019607843134,-22.478431372549018,-39.7359477124183,-19.4771241830065
2771.0,-38.55686274509804,-20.54901960784314,-41.6653594771242,-17.440522875817
2780.0,-40.48627450980392,-18.619607843137256,-43.59477124183,-15.5111111111111
2789.0,-42.4156862745098,-17.011764705882353,-45.4169934640523,-13.5816993464053
2799.0,-44.345098039215685,-14.760784313725491,-47.1320261437908,-11.6522875816994
2809.0,-46.27450980392157,-12.831372549019608,-49.0614379084967,-9.83006535947714
2819.0,-48.52549019607843,-11.223529411764705,-50.9908496732026,-7.79346405228758
2829.0,-50.13333333333333,-9.294117647058822,-52.9202614379085,-5.8640522875817
2839.0,-51.741176470588236,-7.36470588235294,-54.8496732026144,-4.04183006535948
2848.0,-53.9921568627451,-5.435294117647059,-56.5647058823529,-2.43398692810458
2858.0,-55.92156862745098,-3.5058823529411764,-57.3150326797386,-2.11241830065359
2868.0,-57.529411764705884,-1.8980392156862749,-57.3150326797386,-2.11241830065359
2878.0,-57.529411764705884,-0.9333333333333336,-56.7790849673202,-2.11241830065359
2888.0,-57.529411764705884,-0.9333333333333336,-56.0287581699347,-2.86274509803922
