Time(ms),MCB1,MCB2,DATA1,DATA2
2687.0,-25.050980392156866,-34.05490196078431,-26.3372549019608,-32.6614379084967
2698.0,-26.98039215686274,-32.12549019607843,-28.159477124183,-30.7320261437908
2708.0,-28.588235294117645,-30.19607843137255,-30.1960784313725,-28.9098039215686
2716.0,-30.839215686274507,-28.266666666666666,-32.1254901960784,-26.8732026143791
2726.0,-32.76862745098039,-26.658823529411762,-33.6261437908497,-24.9437908496732
2736.0,-34.69803921568627,-24.72941176470588,-36.0915032679739,-23.2287581699347
2746.0,-36.627450980392155,-22.799999999999997,-37.8065359477124,-21.5137254901961
2757.0,-38.55686274509804,-20.870588235294118,-39.7359477124183,-19.4771241830065
2766.0,-40.48627450980392,-18.941176470588236,-41.6653594771242,-17.440522875817
2775.0,-42.4156862745098,-17.011764705882353,-43.59477124183,-15.5111111111111
2786.0,-44.345098039215685,-15.08235294117647,-45.4169934640523,-13.5816993464053
2796.0,-46.27450980392157,-13.152941176470588,-47.1320261437908,-11.6522875816994
2805.0,-48.20392156862745,-11.223529411764705,-49.0614379084967,-9.83006535947714
2815.0,-49.811764705882354,-9.615686274509805,-50.9908496732026,-7.79346405228758
2824.0,-51.41960784313726,-7.686274509803923,-52.9202614379085,-5.8640522875817
2834.0,-53.34901960784314,-5.75686274509804,-54.8496732026144,-4.04183006535948
2844.0,-55.27843137254902,-3.8274509803921575,-56.5647058823529,-2.43398692810458
2854.0,-57.2078431372549,-2.219607843137254,-57.3150326797386,-2.11241830065359
2864.0,-58.49411764705883,-2.219607843137254,-57.3150326797386,-2.11241830065359
2873.0,-58.17254901960784,-2.219607843137254,-56.7790849673202,-2.11241830065359
2883.0,-58.17254901960784,-2.219607843137254,-56.0287581699347,-2.86274509803922
2893.0,-56.56470588235294,-2.219607843137254,-55.278431372549,-3.82745098039216
2903.0,-55.27843137254902,-2.219607843137254,-54.0993464052288,-5.11372549019608
2913.0,-53.9921568627451,-3.8274509803921575,-53.3490196078431,-5.8640522875817
2922.0,-53.02745098039216,-5.113725490196078,-52.3843137254902,-6.72156862745098
2932.0,-52.384313725490195,-6.078431372549019,-51.9555555555555,-7.25751633986928
2942.0,-51.741176470588236,-7.043137254901961,-50.9908496732026,-7.90065359477124
2952.0,-51.09803921568628,-7.686274509803923,-50.883660130719,-8.32941176470588
2962.0,-50.45490196078431,-8.329411764705881,-50.562091503268,-8.86535947712418
2972.0,-50.45490196078431,-8.972549019607843,-49.918954248366,-9.40130718954248
2981.0,-49.811764705882354,-9.615686274509805,-49.4901960784314,-10.2588235294118
2991.0,-49.168627450980395,-9.937254901960785,-48.8470588235294,-10.2588235294118
3001.0,-48.84705882352941,-10.580392156862747,-48.4183006535948,-10.79477124183
3011.0,-48.20392156862745,-10.901960784313726,-47.8823529411765,-11.3307189542484
3020.0,-47.56078431372549,-11.545098039215688,-47.2392156862745,-11.759477124183
3030.0,-47.23921568627451,-11.866666666666667,-46.8104575163399,-12.4026143790849
3040.0,-46.59607843137255,-12.50980392156863,-46.2745098039216,-12.9385620915033
3051.0,-46.27450980392157,-13.152941176470588,-45.9529411764706,-13.3673202614379
3061.0,-45.63137254901961,-13.474509803921567,-45.4169934640523,-13.9032679738562
3071.0,-44.98823529411764,-14.117647058823529,-44.7738562091503,-14.4392156862745
3080.0,-44.666666666666664,-14.439215686274508,-44.3450980392157,-14.9751633986928
3089.0,-44.023529411764706,-15.08235294117647,-43.7019607843137,-15.5111111111111
3099.0,-43.70196078431373,-15.725490196078432,-43.1660130718954,-16.2614379084967
3109.0,-43.05882352941177,-16.36862745098039,-42.8444444444445,-16.4758169934641
3119.0,-42.4156862745098,-16.690196078431374,-42.2013071895425,-17.2261437908497
3129.0,-42.09411764705882,-17.333333333333332,-41.7725490196079,-17.440522875817
3138.0,-41.772549019607844,-17.654901960784315,-41.2366013071896,-18.1908496732026
3148.0,-40.8078431372549,-18.298039215686273,-40.7006535947712,-18.6196078431373
3158.0,-40.48627450980392,-18.619607843137256,-40.2718954248366,-19.0483660130719
3168.0,-39.84313725490196,-19.262745098039215,-39.7359477124183,-19.5843137254902
